sense-21009266,synset-8540,word-11006081,
sense-21040196,synset-39720,word-11025818,
sense-21068637,synset-69749,word-11043777,
sense-91003581,synset-61456,word-11028620,
sense-91005150,synset-17564,word-11040487,
sense-21009650,synset-13551,word-11006332,
sense-21035127,synset-43942,word-11022545,
sense-21092631,synset-78977,word-12005136,
sense-23001014,synset-75449,word-temporary_610,
sense-21012167,synset-42763,word-11008155,
sense-21054807,synset-24613,word-11034989,
sense-21056591,synset-28531,word-11036136,
sense-91004575,synset-19690,word-11036490,
sense-21092784,synset-25662,word-12005225,
sense-28123061,synset-55206,word-53006052,
sense-21020481,synset-41083,word-11013578,
sense-21032676,synset-760,word-11021108,
sense-21011556,synset-37785,word-11007605,
sense-21022644,synset-43508,word-11014891,sj.
sense-21008144,synset-12850,word-11005339,
sense-91007986,synset-11303,word-12008490,
sense-21018624,synset-4476,word-11012358,
sense-21063253-i1,synset-16894,word-11040305,
sense-21041642,synset-37949,word-11026697-11,
sense-21081159,synset-35387,word-11050975,
sense-28007367,synset-61670,word-30000516,
sense-21049576,synset-5631,word-11031561,
sense-21043223,synset-31546,word-11027655,
sense-28019783,synset-63503,word-53000117,
sense-22005323,synset-56635,word-53006310,
sense-21026736,synset-34248,word-11017437,
sense-21084212,synset-31326,word-12000050,
sense-21086340,synset-47373,word-12001299,
sense-21087380,synset-7708,word-12002006,
sense-22024983,synset-51227,word-53003739,
sense-91001215,synset-s91001215,word-s91001215,
sense-21095733,synset-42023,word-12007044,
sense-28058669,synset-73947,word-40003160,
sense-21089566,synset-22379,word-12003319,
sense-21039602,synset-24070,word-11025408,
sense-21062843,synset-36058,word-11040029,
sense-21023820,synset-66075,word-11015659,
sense-21030643,synset-63052,word-11019843,
sense-21062939,synset-36998,word-11040098,
sense-21088267,synset-1443,word-12002606,
sense-22030421,synset-64798,word-53004679,
sense-28000692,synset-53332,word-40000125,
sense-21090653,synset-41901,word-12003929,
sense-21030330,synset-48953,word-11019614,
sense-28051450,synset-50622,word-40003014,
sense-21058310,synset-70699,word-11037192,
sense-22032629,synset-70496,word-53005137,
sense-21036718,synset-62243,word-11023493,
sense-21043035,synset-24536,word-11027521,
sense-21088559,synset-3024,word-12002716,
sense-21039127,synset-10409,word-11025105,
sense-21063993,synset-38230,word-11040830,
sense-21069845,synset-37475,word-11044474,
sense-21007018,synset-37505,word-11004588,sj.
sense-21074399,synset-69335,word-11047218,
sense-21027074,synset-68591,word-11017674,
sense-21049389,synset-48629,word-11031423,
sense-21000787,synset-69536,word-11000524,
sense-21054642,synset-42811,word-11034892,
sense-21045085,synset-1336,word-11028814,
sense-91000731,synset-41594,word-11005704,
sense-21059023,synset-54909,word-11037572,
sense-21083218,synset-1704,word-11052086,
sense-91000166,synset-s91000166,word-s91000166,
sense-21096600,synset-44648,word-12007528,
sense-21014223,synset-10013,word-11009540,
sense-28111122,synset-68241,word-51004403,
sense-21022913-i2,synset-25924,word-11015056,
sense-21033714,synset-s21033714,word-s21033714,
sense-21074908,synset-4266,word-11047470,
sense-21029496,synset-74937,word-11019190,
sense-21027797,synset-27716,word-11018168-7,
sense-21089059,synset-38042,word-12003055,
sense-21043553,synset-2584,word-11027837,
sense-28129772,synset-58291,word-50006964,
sense-28120807,synset-50860,word-53001868,
sense-28092949,synset-52837,word-53004574,
sense-22024552,synset-55301,word-53200975,
sense-21093412,synset-34845,word-12005633,
sense-21026331,synset-9358,word-11017183,
sense-21014274,synset-34934,word-11009578,
sense-21015141,synset-45598,word-11010106,
sense-21046160,synset-42216,word-11029467,
sense-28047398,synset-60843,word-40002613,
sense-21064235,synset-39343,word-11040999,
sense-21011352-i2,synset-74108,word-11007415,
sense-22009297,synset-55966,word-53000766,
sense-21062991,synset-18399,word-11040135,
sense-21028309,synset-27186,word-11018455,
sense-21059797,synset-5650,word-11038016,
sense-21070361,synset-30672,word-11044799,
sense-91007770,synset-69011,word-12006787,
sense-21022334,synset-2797,word-11014716,
sense-21028369,synset-4485,word-11018501,
sense-21048256,synset-42661,word-11030734,
sense-28114114,synset-55229,word-50007344,
sense-21085167-i1,synset-15789,word-12000530,
sense-21070744,synset-20090,word-11045064,
sense-21071421,synset-17735,word-11045473,
sense-28089952,synset-63582,word-40004303,
sense-28129152,synset-53229,word-50009621,sj.
sense-21075844,synset-14309,word-11047920-7,
sense-28034098,synset-59822,word-53001049,
sense-91003615,synset-15923,word-11029033,
sense-21082560,synset-67157,word-11051720,
sense-21023667,synset-24289,word-11015531,
sense-21059523,synset-1569,word-11037882,
sense-21033212,synset-69466,word-11021390,
sense-91007651,synset-6367,word-12006032,
sense-21007503,synset-2435,word-11004944,
sense-21032802,synset-44056,word-11021166-39,
sense-21005346,synset-5514,word-11003594,sj.
sense-22028271,synset-59850,word-53004211,
sense-98000454,synset-26979,word-41000212,
sense-28110513,synset-65766,word-50002352,
sense-28093803,synset-49007,word-50009533,
sense-21075212,synset-44744,word-11047639,
sense-21012618,synset-13814,word-11008437,
sense-23000017-i2,synset-9091,word-35000017-0,
sense-21016239,synset-27425,word-11010814,
sense-21051402,synset-36164,word-11032604,
sense-21028411,synset-48436,word-11018539,
sense-21062400,synset-15184,word-11039761,
sense-21009350,synset-60388,word-11006134,
sense-23000248-i1,synset-2465,word-35000236-0,
sense-21052815,synset-71729,word-11033575,
sense-21040223,synset-8186,word-11025849,
sense-21052974,synset-42826,word-11033718,
sense-21046365,synset-191,word-11029604,
sense-21044077,synset-67073,word-11028175,
sense-21084238,synset-70917,word-12000050,
sense-28109723,synset-67517,word-53400073,
sense-21055542,synset-21678,word-11035462,
sense-21025285,synset-5344,word-11016565,
sense-24000054,synset-47276,word-temporary_580,
sense-21075764,synset-28200,word-11047901-46,
sense-28018700,synset-53714,word-40001479,
sense-91002038,synset-22548,word-11016636-14,
sense-22028061,synset-52705,word-53004163,
sense-21040865,synset-57354,word-11026262,
sense-23002084,synset-76797,word-temporary_109,
sense-21087692,synset-15799,word-12002243,
sense-21069686,synset-20065,word-11044377,
sense-21029700,synset-26487,word-11019334,
sense-21084723,synset-40891,word-12000236,
sense-21048969,synset-23128,word-11031172,
sense-21030919,synset-12960,word-11020022,
sense-22020004,synset-58879,word-53200847,
sense-91004203,synset-14123,word-11033493,
sense-21010497,synset-77738,word-11006822,
sense-21062254,synset-30508,word-11039663,
sense-21034115,synset-35209,word-11021957,
sense-21071824,synset-20112,word-11045766,
sense-21096102,synset-72674,word-12007263,
sense-21025497,synset-23200,word-11016700,
sense-21024540,synset-26430,word-11016100,
sense-21006945,synset-37097,word-11004532,
sense-22010196,synset-57911,word-53000913,
sense-21050756,synset-37078,word-11032208,sj.
sense-22034974,synset-53965,word-53005534,
sense-21044130,synset-72149,word-11028203,
sense-21073413,synset-65104,word-11046652,
sense-21010659,synset-49090,word-11006924,
sense-21051007,synset-77745,word-11032360,
sense-22006838,synset-60553,word-53000289,
sense-21097457,synset-68540,word-12008114,
sense-21085315,synset-47619,word-12000663,
sense-28110692,synset-60446,word-50006959,
sense-91004188,synset-10886,word-11033350,
sense-28015761,synset-70382,word-30000405,
sense-91004843,synset-1707,word-11037983,
sense-21025053,synset-11016,word-11016425,
sense-21034104,synset-62899,word-11021952,
sense-21086762,synset-68080,word-12001574,
sense-28098995,synset-59058,word-50010029,
sense-91002356,synset-26570,word-11019130,
sense-21063427,synset-23794,word-11040453,
sense-21094539,synset-12210,word-12006339,
sense-28076986,synset-50713,word-53003802,
sense-21068842,synset-13878,word-11043896,
sense-21049111,synset-21400,word-11031260,
sense-23001124,synset-75559,word-temporary_727,
sense-21093204,synset-46655,word-12005510,gl.
sense-28126733,synset-54500,word-53002220,
sense-21076873,synset-27169,word-11048490,
sense-21054753,synset-37995,word-11034956,
sense-21062604,synset-37928,word-11039886,
sense-22019906,synset-58648,word-50006483,
sense-21073601,synset-27068,word-11046790,
sense-21044158,synset-3999,word-11028218,
sense-21052963,synset-24419,word-11033710,
sense-21080582,synset-63539,word-11050638,
sense-21040467,synset-26631,word-11026034,
sense-21025262,synset-18609,word-11016552,
sense-21054100,synset-34718,word-11034490,
sense-21017620,synset-9023,word-11011735,
sense-21022233,synset-33204,word-11014660,
sense-21046408,synset-7618,word-11029640,
sense-22018059,synset-61502,word-53002278,
sense-21095987,synset-46253,word-12007190-17,
sense-21052359,synset-78021,word-11033252,
sense-21078221,synset-40521,word-11049340,
sense-23000152-i1,synset-8935,word-35000145-0,
sense-21060068,synset-22721,word-11038179,
sense-21062057,synset-16891,word-11039502,
sense-21039913,synset-10423,word-11025615,
sense-21044080,synset-74947,word-11028178,
sense-21050310,synset-838,word-11031900,
sense-91002681,synset-66020,word-11021487,
sense-21065326,synset-6404,word-11041676,
sense-21020252,synset-16049,word-11013429,
sense-22016646,synset-51024,word-53001950,
sense-21041001,synset-34317,word-11026333-16,
sense-21031408,synset-s21031408,word-s21031408,
sense-22024962,synset-52962,word-53003736,
sense-21072372,synset-46791,word-11046027,
sense-21091051,synset-45745,word-12004177,
sense-21061329,synset-38858,word-11039006,
sense-21028718,synset-39919,word-11018703,
sense-91006878-i3,synset-48306,word-12000278,
sense-21043105,synset-19424,word-11027570,gl.
sense-21082143,synset-12521,word-11051472,
sense-21078323,synset-15024,word-11049408,
sense-28110616,synset-47668,word-53001872,
sense-21063472,synset-26493,word-11040490,
sense-28049948,synset-69134,word-53001744,
sense-21081935,synset-44730,word-11051325-11,
sense-91007738,synset-9813,word-12006593,
sense-21035326,synset-7781,word-11022616,
sense-21094725,synset-23256,word-12006450,
sense-21086281,synset-14009,word-12001255,
sense-21056635,synset-74213,word-11036167,
sense-21005112,synset-78364,word-11003450,
sense-21045837,synset-21672,word-11029296,
sense-21011855,synset-35154,word-11007853,
sense-21048471,synset-18365,word-11030874,
sense-28000500,synset-63077,word-40000089,
sense-21076936,synset-21634,word-11048544,
sense-21008814,synset-10871,word-11005760,
sense-21081601,synset-20335,word-11051163,
sense-21028227,synset-3398,word-11018410,slang
sense-21038296,synset-72567,word-11024532,
sense-21070726,synset-4714,word-11045057,
sense-21008657,synset-32296,word-11005650,
sense-21076358,synset-41671,word-11048204,
sense-28044367,synset-60422,word-40002156,
sense-21033635,synset-19269,word-11021642,
sense-98003502,synset-51927,word-49001196,
sense-21051189,synset-57432,word-11032480,
sense-21066831,synset-40035,word-11042684,
sense-21000548,synset-45028,word-11000378-1,
sense-21000063,synset-22267,word-11000043,
sense-21060668,synset-2693,word-11038549,
sense-22020248,synset-65102,word-53201849,
sense-21058314,synset-33330,word-11037195,
sense-21049833,synset-32398,word-11031678,
sense-21028360,synset-31124,word-11018492,
sense-21092680,synset-46449,word-12005163,
sense-21090030,synset-s21090030,word-s21090030,
sense-22012631,synset-40460,word-50003824,
sense-21053723,synset-39967,word-11034210,
sense-21062533,synset-30127,word-11039835,
sense-91000395,synset-16317,word-11002984,
sense-21008962,synset-3321,word-11005837,
sense-21091750,synset-12314,word-12004586,
sense-21014448,synset-74293,word-11009668,
sense-21072887,synset-16601,word-11046331,
sense-21012287,synset-17465,word-11008206,
sense-21018845,synset-44260,word-11012493,
sense-21021441,synset-33957,word-11014187,
sense-21011647,synset-66927,word-11007678,
sense-21009286,synset-21369,word-11006090,sj.
sense-21022513,synset-47617,word-11014810,
sense-21083518,synset-62043,word-11052271,
sense-21005655,synset-36415,word-11003814,
sense-21091509,synset-s21091509,word-s21091509,
sense-21063061,synset-66258,word-11040174,
sense-21086849,synset-38658,word-12001645,
sense-22016978,synset-59946,word-53002051,
sense-21037226,synset-73644,word-11023793,
sense-21072042,synset-35090,word-11045871,
sense-22032296,synset-59335,word-53202350,
sense-21040160,synset-24068,word-11025786,
sense-21096797,synset-74505,word-12007635,
sense-21074077,synset-39903,word-11047035,
sense-21044240,synset-38940,word-11028277,
sense-21090602,synset-7065,word-12003888,sj.
sense-21014562,synset-10947,word-11009742,
sense-21064305,synset-39593,word-11041040,
sense-21049199,synset-35720,word-11031333,
sense-21046974,synset-36957,word-11030026,
sense-21054229,synset-2618,word-11034593,
sense-21019000,synset-73832,word-11012577-13,
sense-21086760,synset-1066,word-12001572,
sense-21052062,synset-15112,word-11033048,
sense-21079620,synset-48483,word-11050123,
sense-21025637,synset-42263,word-11016788,
sense-21065415,synset-41637,word-11041740,
sense-21010908,synset-11801,word-11007081,
sense-21005323,synset-10136,word-11003582,
sense-21052743,synset-24087,word-11033525,
sense-21061689,synset-s21061689,word-s21061689,
sense-21008582,synset-65323,word-11005595,
sense-21000653,synset-18637,word-11000437,
sense-91003149,synset-61435,word-11024929,
sense-21087758,synset-74648,word-12002295-4,
sense-28126213,synset-70502,word-53201014,
sense-21066283,synset-44067,word-11042355,
sense-21053847,synset-12482,word-11034299,
sense-21058784,synset-22716,word-11037436,
sense-21011130,synset-33643,word-11007229,
sense-91005134,synset-35329,word-11040367,
sense-21012847,synset-72663,word-11008611,
sense-21054962,synset-71349,word-11035067,
sense-21028316,synset-21122,word-11018460,
sense-91007754,synset-13523,word-12006690,
sense-21078259,synset-5387,word-11049359,
sense-21094041,synset-67778,word-12006042-38,
sense-21056268,synset-34225,word-11035916,
sense-21095151,synset-7409,word-12006697,
sense-21073434,synset-596,word-11046667,
sense-21038822,synset-45307,word-11024906,
sense-21096839,synset-31307,word-12007673,
sense-21057825,synset-6950,word-11036882,
sense-21019533,synset-13286,word-11012942,
sense-22005368,synset-54125,word-53006324,
sense-21012254,synset-74518,word-11008205-21,
sense-21054167,synset-36127,word-11034549,
sense-21007587,synset-18774,word-11005001,
sense-28089335,synset-65080,word-40004287,
sense-21030807,synset-36086,word-11019960,
sense-21076347,synset-26589,word-11048196,slang
sense-21043214,synset-31713,word-11027648-2,
sense-28014041,synset-62085,word-40001264,
sense-21034700,synset-58825,word-11022282,
sense-91005659,synset-13744,word-11044329,
sense-21084654,synset-78684,word-12000200,
sense-22022807,synset-62346,word-53201958,
sense-21097091,synset-27100,word-12007864,
sense-28127768,synset-58155,word-53005116,
sense-21092060,synset-16994,word-12004758,
sense-22028708,synset-67919,word-50009000,
sense-21074067,synset-64394,word-11047030-11,
sense-21019192,synset-28594,word-11012703,
sense-28054115,synset-74615,word-11030436,
sense-21062040,synset-872,word-11039493,
sense-21021077,synset-26522,word-11013950,
